Name,Date_of_Birth,Place_of_Birth,Date_of_Death,Place_of_Death,Name_of_Spouse,Date_of_Marriage,Date_of_Divorce,Number_of_Marriage,Number_of_Divorce,Number_of_Children,Marriages_End_in_Death,Date_of_Birth_Spouse,Place_of_Birth_Spouse,Date_of_Death_Spouse,Place_of_Death_Spouse,Number_of_Marriage_Spouse,Number_of_Divorce_Spouse,Number_of_Children_Spouse,Name_of_Spouse_Spouse,Sex,Profession
Lynn Schooler,,,,,,,,,,,,,,,,,,,,M,director
Martin H. M. Schreiber,,,,,,,,,,,,,,,,,,,,M,director
Matt Schrier,,,,,,,,,,,,,,,,,,,,M,director
Dave Schubert,,,,,,,,,,,,,,,,,,,,M,director
Nev Schulman,1984-09-26,"New York City, New York, U.S.",,,Laura Perlongo ​,2017-01-01,,1.0,0.0,3,0.0,,,,,,,,,M,director
Keith Sean SchultzKevin Edward Schultz,1953-09-16,"Santa Monica, California, U.S.",,,,,,,,,,,,,,,,,,M,director
Bill Schwab,1959-01-01,Detroit,,,,,,,,,,,,,,,,,,M,director
Steven Sebring,,,,,,,,,,,,,,,,,,,,M,director
Bob Seidemann,,,,,,,,,,,,,,,,,,,,M,director
Sunny Seki,,"Tokyo, Japan",,,,,,,,,,,,,,,,,,M,director
Todd Selby,,,,,,,,,,,,,,,,,,,,M,director
Neil Selkirk,,,,,,,,,,,,,,,,,,,,M,director
Jane Selverstone,1956-07-06,"Cambridge, MA",,,,,,,,,,,,,,,,,,M,director
Craig Semetko,,,,,,,,,,,,,,,,,,,,M,director
Paul Sepuya,1982-01-01,"San Bernardino, California, U.S.",,,,,,,,,,,,,,,,,,M,director
Andres Serrano,1950-08-15,"New York City, U.S.",,,Julie Ault,,,1.0,,,,1957-01-01,,,,1.0,,,Andres Serrano,M,director
Carlos Serrao,,,,,,,,,,,,,,,,,,,,M,director
John Sexton ,,,,,,,,,,,,,,,,,,,,M,director
David Miller,,,,,,,,,,,,,,,,,,,,M,director
Homer L. Shantz,,"Kent County, Michigan",1958-06-23,,,,,,,,,,,,,,,,,M,director
RJ Shaughnessy,,,,,,,,,,,,,,,,,,,,M,director
Art Shay,1922-03-31,"Bronx, New York, U.S.",2018-04-28,"Deerfield, Illinois, U.S.",,,,,,,,,,,,,,,,M,director
Theodore Beowulf Sheehan,1968-11-08,"Clay County, Missouri, U.S.",,,,,,,,,,,,,,,,,,M,director
Fazal Sheikh,1965-06-27,New York City,,,,,,,,,,,,,,,,,,M,director
Noah Sheldon,,,,,,,,,,,,,,,,,,,,M,director
Bob Shell,,,,,,,,,,,,,,,,,,,,M,director
Jeff Sheng,,"California, U.S.",,,,,,,,,,,,,,,,,,M,director
Robert Sheridan,1979-10-11,,,,,,,,,,,,,,,,,,,M,director
Augustus Frederick Sherman,1865-07-09,"Lynn Township, Lehigh County, Pennsylvania, U.S.",1925-02-16,"New York City, NY, U.S.",,,,,,,,,,,,,,,,M,director
Sienna Shields,1976-01-01,"Anchorage Alaska, United States of America",,,,,,,,,,,,,,,,,,M,director
Harry K. Shigeta,,,,,,,,,,,,,,,,,,,,M,director
Thomas John Shillea,,,,,,,,,,,,,,,,,,,,M,director
J. Shimon & J. Lindemann,,,,,,,,,,,,,,,,,,,,M,director
J. Shimon,,,,,,,,,,,,,,,,,,,,M,director
Stephen Shore,1947-10-08,"New York City, US",,,,,,,,,,,,,,,,,,M,director
Dick Shurman,,,,,,,,,,,,,,,,,,,,M,director
Larry Silver,,,,,,,,,,,,,,,,,,,,M,director
Jeffrey Silverthorne,1946-01-01,"Honolulu, Hawaii",2022-01-01,"Cranston, Rhode Island",,,,,,,,,,,,,,,,M,director
Dick Simon ,,,,,,,,,,,,,,,,,,,,M,director
Jonathan M. Singer,,,,,,,,,,,,,,,,,,,,M,director
Kerry Skarbakka,,,,,,,,,,,,,,,,,,,,M,director
Neal Slavin,,,,,,,,,,,,,,,,,,,,M,director
Clarissa Sligh,1939-01-01,"Washington, D.C. U.S.",,,,,,,,,,,,,,,,,,M,director
Mark Sloan ,,,,,,,,,,,,,,,,,,,,M,director
T. O'Conor Sloane Jr.,,,,,,,,,,,,,,,,,,,,M,director
Brendan Smialowski,,,,,,,,,,,,,,,,,,,,M,director
Thomas William Smillie,1843-04-15,"Edinburgh, Scotland, United Kingdom",1917-03-07,,,,,,,,,,,,,,,,,M,director
Bart Smith,,,,,,,,,,,,,,,,,,,,M,director
Brian Bowen Smith,,"Syracuse, New York",,,,,,,,1,,,,,,,,,,M,director
Gary Mark Smith,1956-04-27,"Bethlehem, Pennsylvania, U.S.",,,,,,,,,,,,,,,,,,M,director
James Reuel Smith,1852-01-01,"Skaneateles, New York, U.S.",1935-11-12,"Yonkers, New York, U.S.",Elizabeth Thompson,,,1.0,,,,,,,,,,,,M,director
Michael A. Smith ,,,,,,,,,,,,,,,,,,,,M,director
Michael Paul Smith,,,,,,,,,,,,,,,,,,,,M,director
Rick Smolan,,,,,,,,,,,,,,,,,,,,M,director
Henry Hunt Snelling,1817-11-08,"Plattsburgh, NY",1897-06-24,"St. Louis, MO",Anna L. Putnam,,,1.0,,,,,,,,,,,,M,director
Sage Sohier,,"Washington, D.C., United States",,,,,,,,,,,,,,,,,,M,director
Jasper Soloff,,New York City,,,,,,,,,,,,,,,,,,M,director
Michael Somoroff,,,,,,,,,,,,,,,,,,,,M,director
Kurt Sonnenfeld,,,,,,,,,,,,,,,,,,,,M,director
John P. Soule,,,,,,,,,,,,,,,,,,,,M,director
Philip Southern,1986-11-05,"Pennsylvania, United States",,,,,,,,,,,,,,,,,,M,director
Jerry Spagnoli,,,,,,,,,,,,,,,,,,,,M,director
Ross F. Latimer[1],1915-12-07,"Washington, Missouri, U.S.",2000-11-18,"Los Angeles, California",Jeanne Carolyn Cagney,1944-01-01,1951-01-01,1.0,1.0,,0.0,1919-03-25,"New York City, U.S.",1984-12-07,"Newport Beach, California, U.S.",2.0,2.0,2,Kim Spalding​ ​,M,director
Glenn Klinton Spilsbury[1],1950-03-04,"Chihuahua City, Mexico",,,,,,,,,,,,,,,,,,M,director
Udo Spreitzenbarth,,"Pforzheim, Germany",,,,,,,,,,,,,,,,,,M,director
Marc St. Gil,,,,,,,,,,,,,,,,,,,,M,director
Tyler Stableford,,,,,,,,,,,,,,,,,,,,M,director
Wm. Stage,1951-06-30,"Kalamazoo, Michigan",,,Mary,,,1.0,,,,,,,,,,,,M,director
Ethel Conway,1871-01-03,"Jackson County, Indiana, U.S.",1963-05-09,"Mount Healthy, Ohio, U.S.",Frank Standiford​ ​,1891-01-01,,2.0,0.0,,1.0,,,,,,,,,M,director
James Stanford,,"Las Vegas, Nevada, U.S.",,,,,,,,,,,,,,,,,,M,director
Francis Edgar Stanley,1849-06-01,"Kingfield, Maine, US",1918-07-31,"Wenham, Massachusetts, US",,,,,,,,,,,,,,,,M,director
Cornelia Margaret Howell,1903-01-01,"Newark, New Jersey, U.S.",2000-05-14,"Hamden, Connecticut, U.S.",,,,,,,,,,,,,,,,M,director
Steve Starr,,,,,,,,,,,,,,,,,,,,M,director
Chad States,,,,,,,,,,,,,,,,,,,,M,director
Will Steacy,,,,,,,,,,,,,,,,,,,,M,director
"Ralph Douglas Steakley, Jr.",1944-03-21,"Ashtabula, Ohio, U.S.",,,,,,,,,,,,,,,,,,M,director
Nathaniel Stebbins,,,,,,,,,,,,,,,,,,,,M,director
Maggie Steber,,"Electra, Texas",,,,,,,,,,,,,,,,,,M,director
Len Steckler,1928-05-06,"Brooklyn, New York, U.S.",2016-08-11,"Los Angeles, California, U.S.",Enid Steckler,,,1.0,,JeremyMorgan,,,,,,,,,,M,director
Frank Stefanko,,,,,,,,,,,,,,,,,,,,M,director
Richard Virgil Dean Steinheimer,1929-08-23,"Chicago, U.S.",2011-05-04,,,,,,,,,,,,,,,,,M,director
George Steinmetz,,,,,,,,,,,,,,,,,,,,M,director
Mark Christopher Steinmetz,1961-03-31,"Manhattan, New York City",,,,,,,,,,,,,,,,,,M,director
Hedwig Lindenberg,1910-08-04,"Bucharest, Romania",2011-04-08,"New York City, U.S.",Friederich Stern​ ​,1932-01-01,1944-01-01,2.0,2.0,,0.0,,,,,,,,,M,director
Louis Stettner,,,,,,,,,,,,,,,,,,,,M,director
Joe Stevens,,,,,,,,,,,,,,,,,,,,M,director
Richard Stevenson Parker Jr.,1952-06-04,"Philadelphia, Pennsylvania, U.S.",,,Kirstie Louise Alley,1983-01-01,1997-01-01,2.0,1.0,2,0.0,1951-01-12,"Wichita, Kansas, U.S.",2022-12-05,"Clearwater, Florida, U.S.",2.0,2.0,2,Bob Alley​ ​,M,director
Charles Hugh Stewart,1927-05-21,"Henrietta, Texas",2017-01-20,"Teaneck, New Jersey",Mae Bailey,,,1.0,,MarshaDavidChristopher,,,,,,,,,,M,director
Frank Stiefel,,,,,,,,,,,,,,,,,,,,M,director
John R. Stilgoe,1949-01-01,"Norwell, Massachusetts",,,,,,,,,,,,,,,,,,M,director
Jamey Stillings,,,,,,,,,,,,,,,,,,,,M,director
Gary Stochl,,,,,,,,,,,,,,,,,,,,M,director
Dennis Stock,,,,,,,,,,,,,,,,,,,,M,director
Chanell Stone,1992-01-01,"Los Angeles, California, United States",,,,,,,,,,,,,,,,,,M,director
Richard Steven Street,,"San Rafael, California, United States",,,,,,,,,,,,,,,,,,M,director
Art Streiber,,United States,,,,,,,,,,,,,,,,,,M,director
David Strettell,,,,,,,,,,,,,,,,,,,,M,director
Anthony Suau,,,,,,,,,,,,,,,,,,,,M,director
Jim Sugar,,,,,,,,,,,,,,,,,,,,M,director
Will Sullivan,,,,,,,,,,,,,,,,,,,,M,director
Elisabeth Sunday,,,,,,,,,,,,,,,,,,,,M,director
Mabel E. Cox,1879-10-23,"Scranton, Pennsylvania",1940-01-01,,Sherman Evarts Surdam,,,1.0,,,,,,,,,,,,M,director
Matthew Sussman,,,,,,,,,,,,,,,,,,,,M,director
Cyrus Sutton,1982-01-01,"San Diego, California",,,,,,,,,,,,,,,,,,M,director
Dick Swanson,1934-01-01,US,,,Germaine Loc Swanson,,,1.0,,,,,,,,,,,,M,director
John Swartz,,,,,,,,,,,,,,,,,,,,M,director
Ozzie Sweet,,,,,,,,,,,,,,,,,,,,M,director
Tony Sweet,1949-10-20,,,,,,,,,,,,,,,,,,,M,director
Robert Symms,,,,,,,,,,,,,,,,,,,,M,director
Joseph Szabo ,1944-01-01,"Toledo, Ohio. U.S.",,,,,,,,,,,,,,,,,,M,director
I. W. Taber,,,,,,,,,,,,,,,,,,,,M,director
Elias Tahan,1986-09-11,"Los Angeles, California United States",,,,,,,,,,,,,,,,,,M,director
Gary Talpas,,,,,,,,,,,,,,,,,,,,M,director
Marc Tasman,1971-01-01,"Louisville, Kentucky",,,,,,,,,,,,,,,,,,M,director
Harry Taussig,,,,,,,,,,,,,,,,,,,,M,director
John Bigelow Taylor,,,,,Dianne Dubler,,,1.0,,,,,,,,,,,,M,director
Irv Teibel,,,,,,,,,,,,,,,,,,,,M,director
Eric Telchin,1978-12-04,,,,,,,,,,,,,,,,,,,M,director
Brad Temkin,,,,,,,,,,,,,,,,,,,,M,director
Antoine Tempé,,,,,,,,,,,,,,,,,,,,M,director
Deanna Templeton,1969-07-19,"Huntington Beach, California",,,Ed Templeton,,,1.0,,,,1972-07-28,"Garden Grove, California, United States",,,1.0,,,Deanna Templeton,M,director
Joyce Tenneson,1945-05-29,"Weston, Massachusetts, United States",,,,,,,,,,,,,,,,,,M,director
Richard Termini,1956-06-20,"New York City, US",,,,,,,,,,,,,,,,,,M,director
Joey Terrill,1955-01-01,Los Angeles,,,,,,,,,,,,,,,,,,M,director
Texas Isaiah,,"Brooklyn, New York",,,,,,,,,,,,,,,,,,M,director
Bob Thall,,,,,,,,,,,,,,,,,,,,M,director
The Matson Photo Service,,,,,,,,,,,,,,,,,,,,M,director
Mike Theiss,1978-04-22,"Key Largo, Florida, United States",,,,,,,,,,,,,,,,,,M,director
Ernest Johannes Thoen,1946-06-10,"The Hague, Netherlands",2011-06-02,"New York City, United States",,,,,,,,,,,,,,,,M,director
Hank Willis Thomas,1976-01-01,"Plainfield, New Jersey, U.S.",,,Rujeko Hockley,,,1.0,,,,,"Harare, Zimbabwe",,,1.0,,,Hank Willis Thomas,M,director
Joshua Mark Thomas,1973-08-21,Montana,,,,,,,,,,,,,,,,,,M,director
Warren T. Thompson,,,,,,,,,,,,,,,,,,,,M,director
Jack R. Thornell,,,,,,,,,,,,,,,,,,,,M,director
Steve Edward Thurston Gallegos,1974-05-15,"Santiago, Chile",,,,,,,,,,,,,,,,,,M,director
William H. Tipton,,,,,,,,,,,,,,,,,,,,M,director
Alexey Viktorovich Titarenko,1962-11-25,"Leningrad, Soviet Union",,,,,,,,,,,,,,,,,,M,director
Blaise Tobia,,,,,,,,,,,,,,,,,,,,M,director
Mike Toner,,,,,,,,,,,,,,,,,,,,M,director
William Toti,,,,,,,,,,,,,,,,,,,,M,director
Lee Towndrow,,,,,,,,,,,,,,,,,,,,M,director
Philip Trager,,,,,,,,,,,,,,,,,,,,M,director
Barbara Traub,,,,,,,,,,,,,,,,,,,,M,director
Charles H. Traub,1945-04-06,"Louisville, Kentucky, United States",,,,,,,,,,,,,,,,,,M,director
Daniel Traub,1971-01-01,"Philadelphia, Pennsylvania, United States",,,,,,,,,,,,,,,,,,M,director
Bill Travis,,,,,,,,,,,,,,,,,,,,M,director
Charles Trieschmann,,,,,,,,,,,,,,,,,,,,M,director
Yu Tsai,,Taiwan,,,,,,,,,,,,,,,,,,M,director
Spencer Tunick,1967-01-01,"Middletown, New York, U.S.",,,,,,,,,,,,,,,,,,M,director
Glen H. Turner,1918-03-11,"Monroe, Utah, U.S.",1993-12-01,,,,,,,,,,,,,,,,,M,director
Merlin Tuttle,1941-08-26,"Honolulu, Hawaii",,,,,,,,,,,,,,,,,,M,director
Neal Ulevich,,,,,,,,,,,,,,,,,,,,M,director
John W. Underwood,,,,,,,,,,,,,,,,,,,,M,director
William Lyman Underwood,1864-01-01,"Boston, Massachusetts, U.S.",1929-01-24,,,,,,,,,,,,,,,,,M,director
Jack Van Antwerp,,,,,,,,,,,,,,,,,,,,M,director
Leon Van Loo,,,,,,,,,,,,,,,,,,,,M,director
Al Vandenberg,1932-08-31,"Boston, United States",2012-03-20,"Hereford, UK",,,,,,,,,,,,,,,,M,director
William Vandivert,1912-08-16,"Evanston, Illinois, U.S.",1989-12-01,,,,,,,,,,,,,,,,,M,director
Rafael Vargas-Suarez,,,,,,,,,,,,,,,,,,,,M,director
Kathy Vargas,,,,,,,,,,,,,,,,,,,,M,director
Michel Varisco,,,,,,,,,,,,,,,,,,,,M,director
Craig Varjabedian,,,,,,,,,,,,,,,,,,,,M,director
Adomas Varnas,,,,,,,,,,,,,,,,,,,,M,director
Salvatore Joseph Vaspol,1955-01-01,"New Jersey, US",,,,,,,,,,,,,,,,,,M,director
Regina Vater,1943-01-01,"Rio de Janeiro, Brazil",,,,,,,,,,,,,,,,,,M,director
Mike Vensel,,,,,,,,,,,,,,,,,,,,M,director
JoAnn Verburg,,,,,,,,,,,,,,,,,,,,M,director
Kathryn Greene,,,,,,,,,,,,,,,,,,,,M,director
Camilo José Vergara,,,,,,,,,,,,,,,,,,,,M,director
Antoine Verglas,,,,,,,,,,,,,,,,,,,,M,director
Jeff Vespa,,,,,,,,,,,,,,,,,,,,M,director
David Vestal,,,,,,,,,,,,,,,,,,,,M,director
Carlos Vierra,1876-10-03,"Moss Landing, California",1937-12-19,"Santa Fe, New Mexico",,,,,,,,,,,,,,,,M,director
Kiino Villand,,,,,,,,,,,,,,,,,,,,M,director
Scott Vlaun,,,,,,,,,,,,,,,,,,,,M,director
Andre Vltchek,1963-12-29,"Leningrad, Soviet Union",2020-09-22,"Istanbul, Turkey",,,,,,,,,,,,,,,,M,director
Erik Voake,,,,,,,,,,,,,,,,,,,,M,director
Christopher Voelker,,,,,,,,,,,,,,,,,,,,M,director
Ethan Vogt,1974-07-13,"Boston, Massachusetts, United States",,,,,,,,,,,,,,,,,,M,director
E. von Seutter,,,,,,,,,,,,,,,,,,,,M,director
Adam Clark Vroman,1856-04-15,"Lasalle, Illinois",1916-07-24,"Altadena, California",,,,,,,,,,,,,,,,M,director
Jimmy Wachtel,,,,,,,,,,,,,,,,,,,,M,director
Clyde Waddell,,,,,,,,,,,,,,,,,,,,M,director
Bill Wadman,1975-01-04,,,,,,,,,,,,,,,,,,,M,director
C. B. Waite,,,,,,,,,,,,,,,,,,,,M,director
Peter Thomas Walker,1927-06-24,"Mineola, New York, U.S.",,,,,,,,,,,,,,,,,,M,director
Scott Wallace ,,,,,,,,,,,,,,,,,,,,M,director
Edward Wallowitch,1932-05-05,"Philadelphia, Pennsylvania",1981-03-25,"Lake Worth, Florida",,,,,,,,,,,,,,,,M,director
Brendan Walter,1986-06-16,"Philadelphia, Pennsylvania, U.S.",,,,,,,,,,,,,,,,,,M,director
Carlton Ward Jr.,,,,,,,,,,,,,,,,,,,,M,director
Morris Warman,,,,,,,,,,,,,,,,,,,,M,director
Jeff Wassmann,1958-04-02,"Mars, Pennsylvania",,,,,,,,,,,,,,,,,,M,director
Richard John Waswo,1953-11-13,"Milwaukee, Wisconsin, U.S.",,,,,,,,,,,,,,,,,,M,director
Wendy Watriss,1943-02-15,"San Francisco, California",,,Frederick C. Baldwin,,,1.0,,,,1929-01-25,"Lausanne, Switzerland",2021-12-15,"Houston, Texas",1.0,,,Wendy Watriss,M,director
Stephen Wayda,1946-12-12,"Los Angeles, California",,,,,,,,,,,,,,,,,,M,director
Faye Webster,,,,,,,,,,,,,,,,,,,,M,director
André Weinfeld,1947-04-06,"Paris, France",,,Jo Raquel Tejada,1980-01-01,1990-01-01,2.0,2.0,,0.0,1940-09-05,"Chicago, Illinois, U.S.",2023-02-15,"Los Angeles, California, U.S.",4.0,4.0,"2, including Tahnee",James Welch​ ​,M,director
Carl Weingarten,,,,,,,,,,,,,,,,,,,,M,director
Todd Jay Weinstein,,,,,,,,,,,,,,,,,,,,M,director
Mark Weiss,,,,,,,,,,,,,,,,,,,,M,director
James Welling,,,,,,,,,,,,,,,,,,,,M,director
Noël Kristi Wells,1986-12-23,"San Antonio, Texas, U.S.",,,,,,,,,,,,,,,,,,M,director
Carl Werntz,,,,,,,,,,,,,,,,,,,,M,director
Randy West ,,,,,,,,,,,,,,,,,,,,M,director
A. L. Westgard,,,,,,,,,,,,,,,,,,,,M,director
Glen Wexler,,"Palm Springs, California, United States",,,,,,,,,,,,,,,,,,M,director
Frederick Weygold,1870-06-13,"St. Charles, Missouri, U.S.",1941-08-13,"Louisville, Kentucky, U.S.",,,,,,,,,,,,,,,,M,director
George Whipple III,1954-12-07,,,,,,,,,,,,,,,,,,,M,director
Tim White-Sobieski,,,,,,,,,,,,,,,,,,,,M,director
Megan Martha White,1974-12-10,"Grosse Pointe Farms, Michigan, U.S.",,,Jack White​ ​,1996-01-01,2000-01-01,2.0,2.0,,0.0,,,,,,,,,M,director
Timothy White ,,,,,,,,,,,,,,,,,,,,M,director
Nicholas Whitman,,United States,,,,,,,,,,,,,,,,,,M,director
Dan Wickline,,,,,,,,,,,,,,,,,,,,M,director
Stephen Wilkes,,,,,,,,,,,,,,,,,,,,M,director
Brady Wilks,1980-06-03,California,,,,,,,,,,,,,,,,,,M,director
Kenneth Willardt,,,,,,,,,,,,,,,,,,,,M,director
Cecil J. Williams,1937-11-26,"Orangeburg, South Carolina",,,Barbara Johnson Williams,,,1.0,,,,,,,,,,,,M,director
Christopher Williams ,,,,,,,,,,,,,,,,,,,,M,director
Maynard Owen Williams,,,,,,,,,,,,,,,,,,,,M,director
Sophia Wells Royce Williams,,,,,,,,,,,,,,,,,,,,M,director
Deborah Willis ,1948-02-05,"Philadelphia, Pennsylvania, U.S.",,,,,,,,Hank Willis Thomas,,,,,,,,,,M,director
Ben Willmore,,Minnesota,,,,,,,,,,,,,,,,,,M,director
Martha Wilson,1947-01-01,Philadelphia,,,,,,,,,,,,,,,,,,M,director
Wilmer Wilson IV,1989-01-01,"Richmond, VA",,,,,,,,,,,,,,,,,,M,director
George Benjamin Wittick,1845-01-01,"Huntingdon County, Pennsylvania",1903-08-30,"Fort Wingate, New Mexico",,,,,,,,,,,,,,,,M,director
Inye Wokoma,,"Seattle, Washington",,,,,,,,,,,,,,,,,,M,director
Art Wolfe,1951-09-13,"Seattle, Washington",,,,,,,,,,,,,,,,,,M,director
Bernard Pierre Wolff,,,,,,,,,,,,,,,,,,,,M,director
George Woodman,,,,,,,,,,,,,,,,,,,,M,director
Dean Conant Worcester,,,,,,,,,,,,,,,,,,,,M,director
Herbert W. Worthington,,,,,,,,,,,,,,,,,,,,M,director
Thomas Lee Wright,1953-12-06,"Moscow, Idaho",,,,,,,,,,,,,,,,,,M,director
Norbert Wu,,,,,,,,,,,,,,,,,,,,M,director
Sam Wu,,,,,,,,,,,,,,,,,,,,M,director
Firooz Zahedi,1949-01-01,"Tehran, Iran",,,Beth Rudin DeWoody,,,1.0,,1,,1952-01-01,,,,1.0,,2,James DeWoody,M,director
Amir Zaki ,1974-08-27,"Beaumont, California, US",,,,,,,,,,,,,,,,,,M,director
Bil Zelman,,"Pittsburgh, Pennsylvania",,,,,,,,,,,,,,,,,,M,director
Tim Zinnemann,1940-04-15,"Los Angeles, California, U.S.",,,Sharon M. McLaglen​ ​,1967-01-01,1972-01-01,3.0,3.0,5,0.0,,,,,,,,,M,director
Nick Zinner,,,,,,,,,,,,,,,,,,,,M,director
Shareif Ziyadat,,,,,,,,,,,,,,,,,,,,M,director
Ryan Zoghlin,,,,,,,,,,,,,,,,,,,,M,director
Paul Zollo,,,,,,,,,,,,,,,,,,,,M,director
David Zonshine,,,,,,,,,,,,,,,,,,,,M,director
Mohammad Kheirkhah Zoyari,1986-06-24,,,,,,,,,,,,,,,,,,,M,director
Andrew Zuckerman,,,,,,,,,,,,,,,,,,,,M,director
Ion Zupcu,,,,,,,,,,,,,,,,,,,,M,director
Edson Chagas,1977-01-01,"Luanda, Angola",,,,,,,,,,,,,,,,,,M,director
Chilala Moco,,,,,,,,,,,,,,,,,,,,M,director
Gustavo Aguerre,,"Buenos Aires, Argentina",,,,,,,,,,,,,,,,,,M,director
Carlos Bosch,1945-03-10,"Buenos Aires, Argentina",2020-06-22,"Buenos Aires, Argentina, Argentina",,,,,,,,,,,,,,,,M,director
Marcelo Brodsky,1954-10-18," ARG Buenos Aires, Argentina",,,,,,,,,,,,,,,,,,M,director
Sergio Castiglione,1965-01-01,"Buenos Aires, Argentina",,,,,,,,,,,,,,,,,,M,director
Horacio Coppola,,,,,,,,,,,,,,,,,,,,M,director
Julio Cortázar,,,,,,,,,,,,,,,,,,,,M,director
José Luis Victor Cura Gómez,1962-12-05,"Rosario, Argentina",,,Silvia Ibarra ​,1985-01-01,,1.0,0.0,"3, including Ben",0.0,,,,,,,,,M,director
Adelina Dematti de Alaye,,,,,,,,,,,,,,,,,,,,M,director
Pepe Fernández ,,,,,,,,,,,,,,,,,,,,M,director
Miguel Flores-Vianna,,,,,,,,,,,,,,,,,,,,M,director
Victor Etienne Gonnet,1829-09-03,"Grenoble, France",1868-03-30,"Buenos Aires, Argentina",,,,,,,,,,,,,,,,M,director
Alejandro Kuropatwa,,,,,,,,,,,,,,,,,,,,M,director
Fernando Basilio Paillet,1880-10-27,"Esperanza, Santa Fe, Argentina",1967-11-03,"Esperanza, Santa Fe, Argentina",,,,,,,,,,,,,,,,M,director
Marcelo Schvartz,1969-08-16,"Buenos Aires, Argentina",,,,,,,,,,,,,,,,,,M,director
Gustav Thorlichen,1906-01-01,Germany,1986-11-12,,,,,,,,,,,,,,,,,M,director
Alexander Witcomb,1838-01-01,"Winchester, England",1905-01-01,"Buenos Aires, Argentina",,,,,,,,,,,,,,,,M,director
Ohannes Kurkdjian,1851-01-01,Yerevan,1903-01-01,Surabaya,,,,,,,,,,,,,,,,M,director
Gabriel Lekegian,1853-01-01,,1920-01-01,,,,,,,,,,,,,,,,,M,director
Jean Pascal Sébah,,,,,,,,,,,,,,,,,,,,M,director
Pascal Sébah,,,,,,,,,,,,,,,,,,,,M,director
Samvel Sevada Grigoryan,1949-09-12,"Leninakan, Armenian SSR, Soviet Union",,,,,,,,Art Sevada,,,,,,,,,,M,director
David Adams ,1963-06-26,Australia,,,,,,,,,,,,,,,,,,M,director
Jack Atley,,,,,,,,,,,,,,,,,,,,M,director
James Austin ,1940-06-04,"Melbourne, Australia",,,Pauline Jeannette,,,1.0,,,,,,,,,,,,M,director
Ben Baker,,"Adelaide, Australia",,,,,,,,,,,,,,,,,,M,director
Luke Bakhuizen,1993-01-07,South Africa,,,,,,,,,,,,,,,,,,M,director
Charles Bayliss,,,,,,,,,,,,,,,,,,,,M,director
John Béchervaise,,,,,,,,,,,,,,,,,,,,M,director
Dane Beesley,1978-01-01,"Brisbane, Australia",,,,,,,,,,,,,,,,,,M,director
Lisa Bellear,1961-05-02,"Melbourne, Victoria",2006-07-05,"Melbourne, Victoria",,,,,,,,,,,,,,,,M,director
James Hesketh Biggs,,,,,,,,,,,,,,,,,,,,M,director
Patrick Bingham-Hall,1958-07-15,Aden,,,,,,,,,,,,,,,,,,M,director
Mervyn Bishop,1945-01-01,"Brewarrina, New South Wales, Australia",,,,,,,,,,,,,,,,,,M,director
Jennifer Blackwood,1922-01-01,"Melbourne, Australia",2015-11-15,,,,,,,,,,,,,,,,,M,director
Cecil Bostock,,,,,,,,,,,,,,,,,,,,M,director
Nigel Brennan,1972-05-18,,,,,,,,,,,,,,,,,,,M,director
Frank Styant Browne,,,,,,,,,,,,,,,,,,,,M,director
Amelia Bunbury,1863-01-01,"Western Australia, Australia",1956-01-01,"Bunbury, Western Australia, Australia",,,,,,,,,,,,,,,,M,director
George Caddy,,,,,,,,,,,,,,,,,,,,M,director
Nicholas Caire,,,,,,,,,,,,,,,,,,,,M,director
Barcroft Capel Boake,,,,,,,,,,,,,,,,,,,,M,director
Jeff Carter ,1928-08-05,Melbourne,2010-10-25,"Foxground, New South Wales, Australia","1947 Frances Oscar, 1952 Mary Thompson-Read-Young",,,1.0,,,,,,,,,,,,M,director
Jarrod Castaing,1983-01-01,"Sydney, Australia",,,,,,,,,,,,,,,,,,M,director
Harold Cazneaux,,,,,,,,,,,,,,,,,,,,M,director
Norman Chaffer,,,,,,,,,,,,,,,,,,,,M,director
Leslie Gordon Chandler,1888-01-11,"Malvern, Victoria, Australia",1980-01-25,"Red Cliffs, Victoria",Ivy Henshall ​,1931-01-01,,1.0,0.0,,0.0,,,,,,,,,M,director
Bree Kristel Clarke,,,,,,,,,,,,,,,,,,,,M,director
Mark Clemens,,,,,,,,,,,,,,,,,,,,M,director
Dorothy Denise Bell,1922-12-04,"Risca, Wales, United Kingdom",2019-05-21,"Wauchope, New South Wales, Australia",Peter Clyne​ ​,1950-01-01,,1.0,0.0,,1.0,1927-04-24,"Vienna, Austria",1987-10-10,Sydney,1.0,,,Densey Clyne,M,director
Neville Coleman,,,,,,,,,,,,,,,,,,,,M,director
Frank Corley,,,,,,,,,,,,,,,,,,,,M,director
Sidney Cotton,,,,,,,,,,,,,,,,,,,,M,director
F. S. Crawford,1829-01-01,Scotland,1890-10-30,"Norwood, South Australia",,,,,,,,,,,,,,,,M,director
Brenda L Croft,,,,,,,,,,,,,,,,,,,,M,director
Nicole Jane Cumpston,1963-01-01,"Adelaide, South Australia",,,,,,,,,,,,,,,,,,M,director
Richard Daintree,1832-12-13,"Hemingford Abbots, Huntingdonshire, England",1878-06-20,"Beckenham, England",,,,,,,,,,,,,,,,M,director
Gordon De Lisle,,,,,,,,,,,,,,,,,,,,M,director
Andrew Dearman,,South Australia,,,,,,,,,,,,,,,,,,M,director
